"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN277072_c0_g1"	2.36520677800768	4.44140696333172	1.73419382872009	0.200829507089165	0.439948428023698
"TRINITY_DN296210_c0_g1"	-3.44257191841256	3.45450176999367	1.73398799402897	0.200855292018574	0.439948428023698
"TRINITY_DN311036_c1_g1"	2.10429753455543	5.22253561112427	1.72939742138736	0.201431421907373	0.440898338616208
"TRINITY_DN2354_c0_g1"	2.93382659594157	1.42213803795413	1.71873702448855	0.202777262833206	0.443530479483231
"TRINITY_DN274047_c0_g1"	-2.37586122390406	3.94574407562246	1.72627689679544	0.203038807239835	0.44378891836673
"TRINITY_DN292902_c0_g1"	-3.31262889593481	3.18429573754822	1.71544774265018	0.203194776521524	0.443816396142636
"TRINITY_DN311789_c3_g3"	1.99987683307508	1.58660800036021	1.72802292663002	0.203516438851544	0.44420548536356
"TRINITY_DN256934_c1_g2"	2.98875408634818	1.36366812713667	1.71011905287138	0.203873424536351	0.444671070429885
"TRINITY_DN312711_c0_g1"	3.29324939424948	2.5120591463671	1.70782781791172	0.204166096121258	0.444919379296313
"TRINITY_DN274625_c0_g1"	-2.7701455644409	3.02994260336358	1.70642741488254	0.204345234208071	0.444919379296313
"TRINITY_DN312746_c0_g1"	-3.10594782809541	7.29600861458509	1.70585485095515	0.204418532264736	0.444919379296313
"TRINITY_DN299672_c0_g1"	-1.56801703466901	6.39031440944079	1.69950582775155	0.205233512333043	0.446379283675874
"TRINITY_DN298617_c0_g1"	2.70676794354945	4.1332436895919	1.69803297430752	0.205423149557454	0.446477983062023
"TRINITY_DN298166_c1_g2"	-0.938068666680188	9.41766195947902	1.69571064570305	0.205722604096666	0.446815059423987
"TRINITY_DN310725_c0_g1"	2.19268940516822	4.40089910872562	1.69400765658233	0.205942542729984	0.446979081170617
"TRINITY_DN256516_c0_g1"	-3.21864617343013	1.97732994293295	1.69836479791853	0.20728318119686	0.449475119463555
"TRINITY_DN311036_c1_g6"	3.19983959301985	2.70066207523901	1.68290965570993	0.20738302765556	0.449475119463555
"TRINITY_DN251931_c0_g1"	-3.55807397438433	2.04139041115691	1.67954664498357	0.207822012020959	0.450111355636716
"TRINITY_DN316937_c0_g4"	3.51122253763151	2.36910037442789	1.67442505455711	0.208492777000589	0.451248353018756
"TRINITY_DN298449_c2_g1"	-2.67382719524967	1.46814791306759	1.67363318627534	0.209800556937257	0.453761512034109
"TRINITY_DN276867_c0_g2"	2.53289456632694	2.98054346756896	1.6602559212674	0.210362604030635	0.454579837232646
"TRINITY_DN231508_c0_g1"	2.85105719017844	1.774277064132	1.65942678565694	0.210472667772013	0.454579837232646
"TRINITY_DN277063_c0_g2"	-2.69668252533234	1.38401907135075	1.66547409119706	0.210873647890085	0.455128270725115
"TRINITY_DN277084_c0_g2"	-3.3778011862185	1.94227959965536	1.65830995302084	0.212510492836211	0.457924363359047
"TRINITY_DN37440_c0_g1"	2.90747529601542	1.72141206459593	1.64362630000251	0.212583924071337	0.457924363359047
"TRINITY_DN278895_c0_g1"	-3.22141646870039	1.90377345131674	1.65235515135902	0.212613553340469	0.457924363359047
"TRINITY_DN298604_c8_g2"	1.62701345994629	1.48738398373006	1.65642177796815	0.212760980455673	0.457924363359047
"TRINITY_DN5483_c0_g1"	-3.27950607696621	2.23048723754519	1.63272765295366	0.214055648872821	0.460390711091996
"TRINITY_DN59148_c0_g1"	-2.74913857911938	1.44820348851977	1.64164626173969	0.21473403465829	0.461529053657921
"TRINITY_DN292666_c0_g1"	-3.21840283407974	1.92407437719694	1.63219097172572	0.215323185722323	0.462474156704087
"TRINITY_DN256942_c0_g1"	-2.80168716070866	3.10752323566499	1.61777849179335	0.216095163730692	0.463691199869412
"TRINITY_DN256514_c0_g1"	-1.21769938899538	7.62700995490591	1.61709155039041	0.216189467338146	0.463691199869412
"TRINITY_DN274553_c0_g2"	-3.13438090949368	2.07983733363095	1.61029928517832	0.217124697169667	0.465374610623351
"TRINITY_DN227532_c0_g1"	-2.40665707794574	1.34492316357203	1.64329541629275	0.217747549610416	0.46542045451243
"TRINITY_DN2951_c0_g1"	-2.76690294265104	1.34183699293051	1.77617819783892	0.217747551991762	0.46542045451243
"TRINITY_DN11123_c0_g1"	-2.8453651948564	1.35319005397577	1.80529230145268	0.21774755208422	0.46542045451243
"TRINITY_DN599606_c0_g1"	-3.05897829448189	1.36520342198339	1.68745983343771	0.217747598750888	0.46542045451243
"TRINITY_DN104215_c0_g1"	-2.85169464723943	1.65425911890626	1.6172798654943	0.218038569705851	0.46550761989924
"TRINITY_DN292382_c1_g1"	-2.34537275969613	1.4707035420191	1.61691023496629	0.21808919187525	0.46550761989924
"TRINITY_DN276550_c0_g1"	-3.22548775598549	2.13081602768447	1.60211965226801	0.218257704871004	0.465546241609758
"TRINITY_DN292387_c5_g1"	-2.59627738855931	2.96796639701761	1.59972129555139	0.21859132208229	0.465936736807636
"TRINITY_DN271007_c0_g1"	2.66434166810216	2.97073076724558	1.59751408467024	0.218898916836286	0.466271264699453
"TRINITY_DN385747_c0_g1"	-2.49719174482214	1.38579398617664	1.6038735984222	0.219202325867322	0.466384512735306
"TRINITY_DN294775_c0_g4"	1.88071075828791	1.22424990775968	1.66212118472584	0.219652175285722	0.466384512735306
"TRINITY_DN151582_c0_g1"	1.94314743511565	1.21981142476899	1.73035128512944	0.2196521754501	0.466384512735306
"TRINITY_DN6494_c0_g1"	1.67201557083816	1.2326033378461	1.74689016956281	0.219652175588549	0.466384512735306
"TRINITY_DN102663_c0_g1"	3.13501846244818	2.19874335065466	1.59174452090521	0.219705531362868	0.466384512735306
"TRINITY_DN110403_c0_g1"	-2.71145790191296	1.47919503553255	1.58618321048037	0.220486572108411	0.467522081832618
"TRINITY_DN231519_c0_g1"	-2.86538623896065	1.45714353953982	1.59812243074192	0.220681971512766	0.467522081832618
"TRINITY_DN293690_c9_g1"	-0.821139025348858	11.3113258350241	1.58470620913047	0.220694591779468	0.467522081832618
"TRINITY_DN311463_c3_g3"	3.03618415360962	2.15217715974175	1.58343805856107	0.220873394190077	0.467580817385971
"TRINITY_DN276555_c0_g1"	2.93718941954932	1.85403376875362	1.58178979551396	0.221106063025027	0.467753427930594
"TRINITY_DN274637_c0_g1"	-2.63449245266221	2.09233298872711	1.58242420724766	0.222199531804268	0.469743724026915
"TRINITY_DN316904_c8_g8"	2.77496870816558	1.68965797762567	1.57301148538211	0.222350421873806	0.469743724026915
"TRINITY_DN314648_c0_g5"	-2.59634068824309	1.35559305520906	1.58232284197231	0.222892692123401	0.470568132416048
"TRINITY_DN2781_c0_g1"	-2.80489313377412	1.58182070938062	1.58045198517981	0.223156325970255	0.470803564333973
"TRINITY_DN222928_c0_g1"	1.89011070569259	1.30820209995949	1.57436521681835	0.224016796073199	0.472296991721083
"TRINITY_DN251012_c0_g1"	-2.98107972785151	1.59057727626007	1.56981247457443	0.224663164031543	0.473337299304033
"TRINITY_DN65927_c0_g1"	-2.54989159663341	1.36384942950366	1.56806926662131	0.224911280991712	0.473537697053978
"TRINITY_DN276860_c0_g1"	-1.53656788674338	7.27836345701741	1.55304640639111	0.225213589750961	0.473665777127298
"TRINITY_DN29292_c0_g1"	-2.97749285250325	2.93804626467965	1.55173554080152	0.225403202793348	0.473665777127298
"TRINITY_DN316238_c1_g3"	2.29047039439931	4.29640404426712	1.55154182308884	0.225431240616643	0.473665777127298
"TRINITY_DN295211_c1_g1"	-2.89428631747166	1.49166437425697	1.55768975046579	0.225720502150288	0.473951800647992
"TRINITY_DN276573_c0_g1"	2.38098454076778	4.82694779577722	1.54731912228428	0.22604351145991	0.474308249470116
"TRINITY_DN293812_c1_g1"	2.38550867942735	3.05156516670655	1.54540986245609	0.226321034545659	0.474568835988357
"TRINITY_DN278814_c0_g1"	-3.52702181576482	2.35159408109235	1.54374674823346	0.226563129852648	0.474754832020275
"TRINITY_DN294772_c2_g2"	2.97781247720427	2.28608316734011	1.53953622425891	0.227177510572578	0.475720159148937
"TRINITY_DN316288_c0_g2"	2.16814152287509	4.79994262960532	1.53439057229517	0.227931205261032	0.476975713511085
"TRINITY_DN252871_c0_g1"	-3.37104348149904	2.49825604993088	1.53205238923909	0.228274729494465	0.477371816071195
"TRINITY_DN296372_c0_g2"	1.99628424855322	5.05526170801858	1.52239444733736	0.229700633856519	0.479882930730162
"TRINITY_DN251965_c0_g1"	-2.3383639125426	1.32414305279023	1.5343121441406	0.22978562305076	0.479882930730162
"TRINITY_DN314163_c0_g2"	2.2065924928981	4.33934437190089	1.5192954493146	0.230160562090925	0.48024858606462
"TRINITY_DN292998_c4_g3"	2.97831815382644	2.15204207196217	1.51813987158246	0.230332362385555	0.48024858606462
"TRINITY_DN271056_c0_g1"	2.42093312290766	3.30620997481478	1.51750902132467	0.230426219808065	0.48024858606462
"TRINITY_DN298616_c0_g1"	2.29227265825875	3.88831563749216	1.51433584070782	0.230899059465362	0.480827267695884
"TRINITY_DN235359_c0_g1"	-2.07205772006	1.56874430376713	1.52140733431339	0.231014587096536	0.480827267695884
"TRINITY_DN292323_c0_g1"	-0.84213436441058	9.19759422348609	1.50603708454645	0.232141500522865	0.482848080724642
"TRINITY_DN31461_c0_g1"	-2.08256737705815	1.47936306786758	1.52443276511518	0.232660143527184	0.483601842993039
"TRINITY_DN371308_c0_g1"	2.36704399630265	1.54861598718805	1.51322739678122	0.232898678924613	0.483772759242736
"TRINITY_DN312795_c0_g2"	-2.52004070277451	2.59364819225868	1.49087628527619	0.234433294141531	0.486633833244827
"TRINITY_DN541_c0_g1"	-2.67896423529829	1.44378475776129	1.48764663471048	0.236083668780011	0.4897000625988
"TRINITY_DN292338_c0_g5"	2.81037074429117	1.66645548495301	1.47914214670147	0.236226879954769	0.4897000625988
"TRINITY_DN102060_c0_g1"	-2.57204094879971	1.40631149029169	1.48631744678466	0.236950687537897	0.490594254823136
"TRINITY_DN276012_c0_g1"	2.30529134619916	3.23349269000649	1.4742795729783	0.236975253945263	0.490594254823136
"TRINITY_DN256479_c0_g1"	3.09460069426777	1.62607160865162	1.46831995190413	0.237896595727456	0.491881457678433
"TRINITY_DN311077_c2_g5"	-2.6118521597377	1.72760104747467	1.46820200349636	0.237914876298745	0.491881457678433
"TRINITY_DN375352_c0_g1"	-2.12397725829042	1.27309480131662	1.46439573277128	0.239886468344962	0.493611958329263
"TRINITY_DN310027_c3_g2"	-2.22011064528091	1.23398985632153	1.61987503014007	0.239886520898237	0.493611958329263
"TRINITY_DN68990_c0_g1"	-2.22011064528091	1.23398985632153	1.61987503014007	0.239886520898237	0.493611958329263
"TRINITY_DN659541_c0_g1"	-2.25118189404316	1.23617950428107	1.49906583782493	0.239886521055826	0.493611958329263
"TRINITY_DN6102_c0_g1"	-2.42197998351781	1.24955490434202	1.70620769711518	0.239886522039688	0.493611958329263
"TRINITY_DN584855_c0_g1"	-2.65534349788871	1.27116691511651	1.66744686456769	0.239886523360075	0.493611958329263
"TRINITY_DN385979_c0_g1"	-2.68718436359018	1.27089777199759	1.82615550568648	0.239886523609598	0.493611958329263
"TRINITY_DN234262_c0_g1"	-3.06273368731016	1.83093187649052	1.46201346539153	0.240027785875781	0.493611958329263
"TRINITY_DN4893_c0_g1"	-2.43789104772582	1.6009754527056	1.45937992902499	0.240437774644237	0.494126767944165
"TRINITY_DN311498_c1_g1"	2.0760743053836	5.26982101368556	1.44674655940689	0.241270261037638	0.495508598481413
"TRINITY_DN292971_c0_g2"	1.8437187896286	5.36346657414092	1.44402826871573	0.241699676300721	0.495854395287421
"TRINITY_DN311980_c1_g1"	-2.14967922649547	1.38143546929417	1.45093184815018	0.241759057346921	0.495854395287421
"TRINITY_DN294750_c0_g2"	1.94062683740873	5.06562314324229	1.44094259317458	0.242188314054566	0.496405849005881
"TRINITY_DN310767_c0_g1"	-2.43488887986861	4.13210333639783	1.43236997040396	0.243552501097871	0.498871602182602
"TRINITY_DN299261_c0_g1"	-3.4683804483615	3.36821369000129	1.43034578118814	0.243876051949353	0.499203955544476
"TRINITY_DN255258_c0_g1"	-2.41198960551801	1.57830531884936	1.43620334126013	0.244085011870926	0.499301461824532
"TRINITY_DN663148_c0_g1"	-2.18508224912773	1.3257362785622	1.43363373904748	0.244493755579926	0.49980724803162
"TRINITY_DN293381_c0_g2"	2.35092254577968	3.46534219523039	1.42328176523203	0.24500950574017	0.500417906200499
"TRINITY_DN298813_c1_g5"	2.15788670428601	5.62173881769708	1.42262116773138	0.245115846785123	0.500417906200499
"TRINITY_DN271278_c0_g1"	2.61808420198401	1.96289149287079	1.42051882206269	0.24545467058975	0.500779304861751
"TRINITY_DN296270_c3_g6"	2.8315096901662	2.83152352236226	1.41587090660933	0.246205886539174	0.501981040078223
"TRINITY_DN256610_c0_g2"	2.25448448769299	2.20738783184657	1.41406723739379	0.246498198216369	0.502246164239409
"TRINITY_DN311715_c0_g3"	2.82791685885492	1.7635327995723	1.41262981546213	0.246731473266428	0.502390730104996
"TRINITY_DN292966_c0_g1"	-1.99887444643069	4.40826664168989	1.40737671978254	0.247586399309747	0.503800069601358
"TRINITY_DN277085_c1_g1"	2.72830592855044	1.5766043883506	1.40507926097893	0.24796150086265	0.504069453208605
"TRINITY_DN298605_c0_g1"	-2.23255084663098	1.4902993853174	1.4155727521674	0.248044516070018	0.504069453208605
"TRINITY_DN226716_c0_g1"	-2.93350584805142	2.30010096556272	1.39527512165622	0.249570444550078	0.506837615408459
"TRINITY_DN231544_c0_g1"	3.06043905835767	1.67552687310927	1.38848170853589	0.2506931922953	0.508783888625542
"TRINITY_DN151358_c0_g1"	2.82237359145566	1.55549159424355	1.38694204228063	0.250948557236079	0.508968404092833
"TRINITY_DN317694_c0_g1"	1.38261678736677	1.32597669107235	1.39577955682826	0.251268112097606	0.509282781232542
"TRINITY_DN292958_c0_g2"	2.78094773184639	2.89446410924286	1.38093191750517	0.251948596466708	0.510084308388055
"TRINITY_DN276991_c0_g1"	-0.711664257580497	9.93479839114165	1.37873442714491	0.252315525446749	0.510084308388055
"TRINITY_DN49422_c0_g1"	-2.36294699118616	1.36031967365759	1.38514455560951	0.2523752683195	0.510084308388055
"TRINITY_DN29846_c0_g1"	-2.56346140413108	1.29409015356584	1.71233825575443	0.253031209634648	0.510084308388055
"TRINITY_DN292974_c4_g2"	-2.64408574565208	1.29980247974696	1.89964769921817	0.253031211661929	0.510084308388055
"TRINITY_DN64302_c0_g1"	-2.2911640221466	1.25607238357551	1.5767962855446	0.253031260879608	0.510084308388055
"TRINITY_DN277916_c0_g1"	-2.39345046782577	1.27466667255111	1.42194160073621	0.253031261894129	0.510084308388055
"TRINITY_DN256327_c0_g1"	-1.9453919632892	2.03618723479071	1.38105094398562	0.25305560964396	0.510084308388055
"TRINITY_DN254117_c0_g1"	-3.52659747601717	2.91076634400576	1.37377096126035	0.253146849009387	0.510084308388055
"TRINITY_DN312721_c0_g1"	3.11005180736152	2.96142210039984	1.37227607701652	0.253397917809661	0.510258006259531
"TRINITY_DN215871_c0_g1"	2.78502673344639	2.33082586058098	1.3676422070747	0.254178232622344	0.51149650843053
"TRINITY_DN250560_c0_g1"	2.68531349600972	2.13233892591329	1.3622961064466	0.255082346019485	0.512896646952386
"TRINITY_DN6255_c0_g1"	1.35540113513886	1.48280778088893	1.37128564524761	0.255333056263962	0.512896646952386
"TRINITY_DN296798_c1_g1"	2.81113065926652	2.12868435900769	1.36059350074417	0.255371157658684	0.512896646952386
"TRINITY_DN2350_c0_g1"	-2.29040002820284	1.37161655190028	1.42131829980938	0.256041649244247	0.513909795337838
"TRINITY_DN310761_c3_g6"	-2.8870075312773	1.52388637734975	1.35556533207323	0.256226555806638	0.513947628140987
"TRINITY_DN3531_c0_g1"	1.51063736416365	1.49942801570333	1.36124792501762	0.257023625374954	0.514919226204181
"TRINITY_DN256935_c0_g1"	3.3123443496877	3.50355679776952	1.35078237239466	0.257043684809519	0.514919226204181
"TRINITY_DN612342_c0_g1"	-2.00101343381483	1.28220917033527	1.35536238814265	0.257379769682215	0.515258982643244
"TRINITY_DN312087_c1_g1"	-3.03666813761118	3.68920133798901	1.34353057153846	0.258289047948858	0.516745057143966
"TRINITY_DN299268_c0_g1"	-3.65666530999281	3.25158403152404	1.3408640483746	0.258748941290696	0.517330732102523
"TRINITY_DN292955_c2_g1"	2.90309406459623	1.79209948310075	1.3395247522997	0.258980329580951	0.517459083313778
"TRINITY_DN255289_c0_g2"	-2.01268229074145	1.3286179481235	1.3433889602841	0.260067764425729	0.519296600579117
"TRINITY_DN314836_c2_g1"	-0.855746363125416	11.414788578324	1.3279473132137	0.260991791392928	0.520748076567735
"TRINITY_DN314218_c0_g1"	-1.76238509960182	4.78740838011845	1.32714930351727	0.261131184114095	0.520748076567735
"TRINITY_DN296378_c7_g2"	2.86898372869419	3.8049120960553	1.31904647074378	0.262552048814811	0.523244424392685
"TRINITY_DN276019_c0_g1"	2.28386938129627	2.97261315330615	1.31468003677075	0.263321894257388	0.524440967005545
"TRINITY_DN316224_c0_g1"	-3.12786786249019	7.32183143379686	1.31252512211647	0.263702910652144	0.524862063323721
"TRINITY_DN233681_c0_g1"	-2.22283192388495	1.68779382781243	1.3174282077925	0.263942965794979	0.525002235948238
"TRINITY_DN256589_c0_g1"	2.92662437080937	1.78654819890554	1.30827550410826	0.264456405344958	0.525685661234839
"TRINITY_DN276635_c0_g1"	-3.36185726637922	2.97234801222389	1.30690927416236	0.264699246104934	0.525768792617345
"TRINITY_DN316904_c7_g3"	-1.96627289761856	1.32800006413155	1.44271616110622	0.264837979867671	0.525768792617345
"TRINITY_DN139765_c0_g1"	2.48639910955423	1.44246686362344	1.30383920776778	0.265245997589803	0.526241258038743
"TRINITY_DN211162_c0_g1"	-1.97624458566364	1.46929114185903	1.30107746494063	0.266839405355396	0.529063394987156
"TRINITY_DN173266_c0_g1"	-2.82887616670345	2.3744977347084	1.29172057358273	0.26741866997674	0.529589713154789
"TRINITY_DN312087_c2_g6"	-1.97827309648124	1.26118210327028	1.29672078231738	0.267618194305037	0.529589713154789
"TRINITY_DN38426_c0_g1"	-1.97827309648124	1.26118210327028	1.29672078231738	0.267618194305037	0.529589713154789
"TRINITY_DN295216_c0_g3"	-1.7937834741836	2.02839740476386	1.29178268594506	0.268504528745125	0.531004163876142
"TRINITY_DN175123_c0_g1"	2.7227496664776	1.97453977728904	1.28074749953856	0.269406073045517	0.532424171466484
"TRINITY_DN223802_c0_g1"	2.79189395201025	1.75729704942289	1.2798657179997	0.269566616054275	0.532424171466484
"TRINITY_DN293826_c5_g1"	2.6258082019827	2.13175138668848	1.27803108337875	0.269901043609013	0.532744725746106
"TRINITY_DN310742_c1_g5"	-2.00355466462832	3.57729222616654	1.27516309774722	0.270424926084041	0.533438589056792
"TRINITY_DN278922_c0_g2"	-3.4738291575729	2.14851995172423	1.26671044634818	0.271976710437624	0.535880740654608
"TRINITY_DN314235_c1_g2"	1.73447137396211	1.47480586324435	1.27528940562494	0.272119200732578	0.535880740654608
"TRINITY_DN298604_c8_g4"	1.47782358217753	1.41306121435253	1.28452328757568	0.272182398807445	0.535880740654608
"TRINITY_DN68793_c0_g1"	2.50398826660307	1.39361098469036	1.25972523505071	0.273267923990738	0.536040476700456
"TRINITY_DN220743_c0_g1"	0.82722785500983	1.27310397621855	1.37074598728023	0.273302692739161	0.536040476700456
"TRINITY_DN664010_c0_g1"	1.43962413078126	1.2550715708782	1.2782106615347	0.273302695685251	0.536040476700456
"TRINITY_DN353821_c0_g1"	1.51375541929175	1.24855150366683	1.34126102511395	0.273302695820124	0.536040476700456
"TRINITY_DN385776_c0_g1"	1.22184216214514	1.26732960665932	1.35545966221545	0.273302695973373	0.536040476700456
"TRINITY_DN105309_c0_g1"	2.02671358264499	1.31464969774758	1.73611332099275	0.273302705083464	0.536040476700456
"TRINITY_DN296798_c2_g1"	-1.7940221200059	1.35723988212139	1.26184571291688	0.273961442710943	0.536992188214293
"TRINITY_DN220302_c0_g1"	2.79415984036495	1.90109403303708	1.25461705028787	0.274217272230083	0.537153454146903
"TRINITY_DN314884_c0_g2"	-2.88280227856726	4.4357220948527	1.25220614224326	0.274666842231425	0.537693786657976
"TRINITY_DN312721_c0_g4"	2.76203697317094	2.66536132240741	1.25042043146496	0.275000454856395	0.538006578875185
"TRINITY_DN314625_c1_g2"	1.0342457432175	10.4518511549825	1.24605222356069	0.275818789403878	0.539266679219838
"TRINITY_DN292337_c0_g1"	2.33737534083339	1.53519434340649	1.24478348001452	0.276057074971068	0.539391822623394
"TRINITY_DN310732_c2_g5"	2.61253176702896	1.85341852811335	1.23896126194837	0.277154043723865	0.541193542792027
"TRINITY_DN299753_c0_g3"	2.07652580765703	4.60782094882178	1.2354980258514	0.27780928155349	0.542130975036603
"TRINITY_DN274570_c0_g1"	-2.71321828532278	2.83016594022947	1.23274665470821	0.278331293197842	0.542546603284245
"TRINITY_DN271643_c0_g1"	2.47803687842696	2.43274344745204	1.23252785361683	0.278372861394307	0.542546603284245
"TRINITY_DN62289_c0_g1"	2.65110816015681	2.28396466832989	1.22514858031267	0.279779601392451	0.544945164449109
"TRINITY_DN311498_c1_g2"	2.39391946101675	1.62595616205356	1.22221587444213	0.280341282708499	0.545695767284782
"TRINITY_DN310081_c0_g1"	-2.48757108616394	7.19656970862489	1.21976518766434	0.280811790193457	0.546268064518385
"TRINITY_DN296264_c0_g1"	1.93851290946344	4.45708964292976	1.2155408993848	0.281625266804848	0.547248566814276
"TRINITY_DN316953_c9_g2"	2.02695059428511	6.56667179843581	1.21501790222834	0.281726197906871	0.547248566814276
"TRINITY_DN27152_c0_g1"	-1.96297629335275	1.3741494504961	1.21929115680888	0.281973385404378	0.547248566814276
"TRINITY_DN312742_c0_g3"	-2.53649409855413	2.04572400794534	1.21348092529533	0.282023090167616	0.547248566814276
"TRINITY_DN293493_c1_g1"	-2.04278364400292	3.43086429541158	1.20554842754361	0.283561989875542	0.549889949038097
"TRINITY_DN6645_c0_g1"	1.18462139045977	1.41875070985047	1.21157524141152	0.284071880508798	0.550533794724314
"TRINITY_DN293450_c1_g2"	-1.29582133458721	7.55372777907291	1.19551031486051	0.285525382097122	0.553004416514764
"TRINITY_DN277059_c0_g1"	2.31756792588323	3.03107009103248	1.1916336812637	0.286288459279383	0.553882695711566
"TRINITY_DN293452_c1_g6"	2.39639307750643	1.58967654497128	1.19090415914927	0.286432361466979	0.553882695711566
"TRINITY_DN3113_c0_g1"	-1.73310931973221	1.40524389489949	1.19898705930043	0.286515733710571	0.553882695711566
"TRINITY_DN299049_c1_g2"	-1.75221851911007	1.43469823451298	1.1931136119952	0.287057151578374	0.554582948898295
"TRINITY_DN314624_c5_g1"	-2.96413907823301	3.22630494429211	1.17670153957648	0.289253183795438	0.558476983061061
"TRINITY_DN312721_c0_g5"	2.77057725584505	4.97103043949576	1.17412442512368	0.289768993425789	0.559124086441905
"TRINITY_DN276265_c1_g1"	2.84860933380038	1.95101479563511	1.17276494074906	0.290041588569805	0.55930138107386
"TRINITY_DN317260_c4_g4"	-1.81020784151252	1.38541769000605	1.1778980037005	0.290673434545259	0.559957895791804
"TRINITY_DN254031_c0_g1"	-1.99459714107531	1.64955799780191	1.17451393445789	0.290743889672837	0.559957895791804
"TRINITY_DN271682_c0_g1"	1.91278030162094	4.9664451791475	1.1658256133198	0.291438362688987	0.560946351071154
"TRINITY_DN298417_c3_g1"	-0.818717625819545	9.0842289654371	1.1594786338126	0.292723784239072	0.563070299701633
"TRINITY_DN231241_c0_g1"	-2.10888570966781	1.54030549573303	1.16234836103747	0.293189679124621	0.563616184404163
"TRINITY_DN298144_c0_g1"	0.811266110500433	9.41505456320591	1.15324636045883	0.293993362895767	0.564810340262197
"TRINITY_DN316287_c1_g5"	-1.76509467496357	1.28328095731015	1.16000026584479	0.294265797574986	0.564983029463139
"TRINITY_DN310021_c0_g1"	0.683019161393353	9.12821234009144	1.15014072594158	0.294628765115298	0.565278354788144
"TRINITY_DN277398_c0_g2"	-1.67354950114362	1.63927366422003	1.15408799115737	0.294866134415429	0.565278354788144
"TRINITY_DN294666_c0_g2"	2.34173276409714	2.50339747671953	1.14763153220556	0.295143481872594	0.565278354788144
"TRINITY_DN274571_c0_g1"	2.56092568546735	2.02455181675853	1.14673918019636	0.295326822597974	0.565278354788144
"TRINITY_DN25186_c0_g1"	2.46790410936495	2.0918299646253	1.1467099680591	0.295332827041172	0.565278354788144
"TRINITY_DN256660_c0_g1"	-1.92550191194415	2.57110776588111	1.14946152199425	0.295810721271591	0.56584312876117
"TRINITY_DN310726_c3_g1"	2.5800482965995	1.60409514770879	1.1425008851867	0.296199701779513	0.565978989651156
"TRINITY_DN292978_c1_g3"	2.60573077916758	2.11576580380662	1.14208852046765	0.296284813148473	0.565978989651156
"TRINITY_DN299252_c4_g1"	-2.00617842817977	2.96657319006273	1.14132663664929	0.296442151000574	0.565978989651156
"TRINITY_DN299724_c0_g2"	-1.78995495887436	2.92122225055078	1.14295711111459	0.297145634053683	0.565978989651156
"TRINITY_DN298841_c5_g2"	-0.820935854300057	9.7562075364418	1.13703870221603	0.297329754212622	0.565978989651156
"TRINITY_DN293398_c2_g10"	-2.19203015729063	1.68829764907179	1.14496165389433	0.297330706902872	0.565978989651156
"TRINITY_DN255855_c0_g1"	-3.0830573499	1.91837969448109	1.13667799782896	0.29740458271861	0.565978989651156
"TRINITY_DN299656_c3_g6"	-3.00510681001124	2.08709460150568	1.13637019960877	0.297468455786752	0.565978989651156
"TRINITY_DN3187_c0_g1"	-2.74777281927231	1.80172935947615	1.13608543315911	0.297527565803693	0.565978989651156
"TRINITY_DN278999_c3_g2"	-1.70138860309893	1.4099102273935	1.14255125587672	0.297825957433298	0.566198610722393
"TRINITY_DN314232_c4_g1"	1.06094883967382	7.826158707667	1.13206149090206	0.298364519997158	0.566647936798718
"TRINITY_DN310742_c1_g4"	-1.66614157581262	4.24093438843732	1.13175461884137	0.29842847721548	0.566647936798718
"TRINITY_DN1511_c0_g1"	-1.81225708911526	1.4602554368652	1.13659933229204	0.29905365485115	0.567486855772108
"TRINITY_DN293687_c0_g1"	-1.04687020507952	7.3743455846417	1.12051173338967	0.300784453844605	0.569533707902305
"TRINITY_DN160346_c0_g1"	2.30783821626821	1.85472613159099	1.11513259676927	0.301920530395643	0.569533707902305
"TRINITY_DN318556_c0_g1"	-1.69420742272192	1.25275245492177	1.18972808435324	0.302156419863562	0.569533707902305
"TRINITY_DN1764_c0_g1"	-2.24647313490459	1.31047238288429	1.36056552553575	0.302156423521822	0.569533707902305
"TRINITY_DN6277_c0_g1"	-1.9401092418737	1.26902861339845	1.17575153894293	0.302156423767918	0.569533707902305
"TRINITY_DN444261_c0_g1"	-2.23737786115051	1.27341695502077	1.46003152854648	0.302156424333306	0.569533707902305
"TRINITY_DN119659_c0_g1"	-1.99204047036309	1.22984540962174	1.40366810508573	0.302156489979348	0.569533707902305
"TRINITY_DN298449_c1_g1"	-1.99204047036309	1.22984540962174	1.40366810508573	0.302156489979348	0.569533707902305
"TRINITY_DN457871_c0_g1"	-2.01656655641349	1.232040268824	1.27707492603082	0.302156490042185	0.569533707902305
"TRINITY_DN668537_c0_g1"	-2.24087221221289	1.26211324465308	1.45567735739751	0.302156490665847	0.569533707902305
"TRINITY_DN544038_c0_g1"	-2.21335300316706	1.24410248040249	1.35814947039959	0.302156493820867	0.569533707902305
"TRINITY_DN292335_c1_g1"	-1.86227218384349	1.26968062710308	1.11710617676957	0.302532219964317	0.569736465634687
"TRINITY_DN312088_c0_g2"	-0.788906631666993	8.49456439371016	1.11177670677699	0.302632229241818	0.569736465634687
"TRINITY_DN256922_c0_g2"	-2.64767751061319	1.58434849347847	1.10936145533411	0.303145844516938	0.570356467343419
