"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN316938_c1_g1"	-2.20118294502122	7.66783210239132	0.745474120078936	0.393913079567501	0.72971206627988
"TRINITY_DN37114_c0_g1"	1.09024850774258	6.65075754150376	0.857749939721995	0.394192622845962	0.72971206627988
"TRINITY_DN3476_c0_g1"	1.17023504370695	6.45839281175772	0.988154274201041	0.395480127463601	0.731039023493324
"TRINITY_DN292952_c0_g1"	1.92577912436071	6.70069393098529	0.738485428335906	0.396115479235544	0.73115839899241
"TRINITY_DN274830_c0_g1"	1.97460362402053	7.42300702710353	0.732042371939915	0.398162091284587	0.733878617173463
"TRINITY_DN3728_c0_g1"	-0.602726828348158	6.49808469794838	0.716735451864191	0.403448790563779	0.742451381565656
"TRINITY_DN227341_c0_g1"	1.95402828323901	6.50617686558988	0.714015503009524	0.403972375449854	0.742451381565656
"TRINITY_DN457346_c0_g1"	-0.590803562281258	6.37218583466348	0.711449936826386	0.405169212592281	0.743307221750053
"TRINITY_DN312717_c0_g2"	-1.86773455083464	9.11500570409555	0.708191186721416	0.405876658232837	0.743307221750053
"TRINITY_DN314275_c4_g4"	0.539672981649762	6.3993294573654	0.708963812083631	0.406178809699482	0.743307221750053
"TRINITY_DN295083_c1_g2"	-1.98689288348665	8.15114352587444	0.702821430106591	0.407644251352177	0.74492480168636
"TRINITY_DN316647_c2_g5"	1.75320063937897	8.08393069295494	0.698214180079741	0.409170068339137	0.745487316148688
"TRINITY_DN293899_c0_g1"	0.696510106151564	7.75528901823233	0.699659979236185	0.409241801542445	0.745487316148688
"TRINITY_DN274558_c0_g1"	1.83738961137967	8.41166650204417	0.695978609723431	0.409913533780777	0.745487316148688
"TRINITY_DN311474_c0_g1"	1.66134757613439	8.98908303015898	0.694879190303968	0.410279904671995	0.745487316148688
"TRINITY_DN292956_c0_g1"	-1.62639066540045	11.1889151759404	0.689559592643648	0.412059597798919	0.747660545014752
"TRINITY_DN271056_c0_g1"	1.53807204159919	8.26266255616816	0.681909400879718	0.414639508541847	0.749693020240792
"TRINITY_DN252852_c0_g1"	1.85602072984107	7.53293210761849	0.680861825710987	0.414994689166522	0.749693020240792
"TRINITY_DN296713_c0_g1"	1.63191462670108	8.93675819109407	0.680178463981618	0.415226631664577	0.749693020240792
"TRINITY_DN310737_c2_g1"	-2.03684977300489	6.78094685130365	0.677725676159807	0.416060763083556	0.749693020240792
"TRINITY_DN371428_c0_g1"	-0.526326627286168	6.5057427431452	0.679186828313252	0.416105962054023	0.749693020240792
"TRINITY_DN548964_c0_g1"	-1.73816666781324	6.50481530950121	0.674173578252835	0.41727325855396	0.750740230628683
"TRINITY_DN115524_c0_g1"	-1.77600926227462	6.50637606624644	0.664685600848555	0.420538433111485	0.75555362246257
"TRINITY_DN311075_c0_g1"	-1.57346720677527	14.1806846175015	0.660114283982099	0.422125532412254	0.757291972994962
"TRINITY_DN172864_c0_g1"	1.85557387651256	6.68838301519139	0.658499546703432	0.422688337776267	0.757291972994962
"TRINITY_DN292662_c0_g1"	0.556664086845769	7.59310047935069	0.652876723236118	0.425187638116882	0.759744870336633
"TRINITY_DN226099_c0_g1"	-0.757807248322911	6.44995259925121	0.716384840427735	0.425243615949544	0.759744870336633
"TRINITY_DN294776_c2_g2"	-1.28946227376772	14.6051586856486	0.644369610736498	0.427662744691715	0.763002752019619
"TRINITY_DN67658_c0_g1"	-1.71271095793874	6.45506526648571	0.637619523977554	0.430070990963321	0.766232182787224
"TRINITY_DN298816_c3_g1"	-1.81309013098818	6.69025548862843	0.633688982639052	0.431482977933579	0.767680131573492
"TRINITY_DN299794_c0_g1"	1.78842146413856	8.7838140586873	0.631050219093757	0.43243494969566	0.768306755284522
"TRINITY_DN316284_c0_g3"	-1.65236190314365	9.91791829078591	0.615229492411288	0.438211673487753	0.774569782700562
"TRINITY_DN314888_c1_g4"	-1.70449324685415	7.84388987030354	0.612781509602295	0.439116284848422	0.774569782700562
"TRINITY_DN154813_c0_g1"	-1.95498446664398	6.741486690883	0.610690470392601	0.439891314220215	0.774569782700562
"TRINITY_DN310734_c1_g1"	1.53758140720825	9.04825282994704	0.604497303604827	0.442199418980259	0.774569782700562
"TRINITY_DN3560_c0_g1"	-0.534963292518631	6.28794917917982	0.714157221588411	0.442387616653682	0.774569782700562
"TRINITY_DN139774_c0_g1"	-0.883506248585054	6.33027433941778	0.800107577096897	0.442387622739717	0.774569782700562
"TRINITY_DN119004_c0_g1"	-0.94289485918978	6.32441862941293	0.886623638838155	0.442387622975362	0.774569782700562
"TRINITY_DN22698_c0_g1"	-0.924133610440591	6.30472794889934	0.905448015344019	0.442387736757516	0.774569782700562
"TRINITY_DN460298_c0_g1"	-0.924133610440591	6.30472794889934	0.905448015344019	0.442387736757516	0.774569782700562
"TRINITY_DN276869_c0_g2"	0.184536227998215	8.66169300923731	0.605275718940953	0.442416497967561	0.774569782700562
"TRINITY_DN106378_c0_g1"	0.730641249582687	6.31588517332538	0.776138267068318	0.444137103543477	0.774569782700562
"TRINITY_DN314633_c0_g1"	0.730641249582687	6.31588517332538	0.776138267068318	0.444137103543477	0.774569782700562
"TRINITY_DN231235_c0_g1"	0.965474595130302	6.31545143396186	1.02014589652	0.444137109428578	0.774569782700562
"TRINITY_DN277220_c0_g1"	1.73684704890292	7.59047046557789	0.598572831318763	0.44442528515606	0.774569782700562
"TRINITY_DN311923_c3_g1"	0.394141394299586	7.20494112336415	0.597240003903636	0.445432847125046	0.77527102875976
"TRINITY_DN294668_c0_g2"	-1.6856106379672	8.43007898620509	0.588969810764937	0.448071034655007	0.777028616878682
"TRINITY_DN311472_c0_g2"	-1.45310147545705	10.1072458286149	0.588636032326246	0.448198604485164	0.777028616878682
"TRINITY_DN675624_c0_g1"	0.197193078816693	6.40882894672107	0.589549551545988	0.44835024904735	0.777028616878682
"TRINITY_DN48318_c0_g1"	-1.72036077702075	6.73311690578417	0.584874258528768	0.449640353511519	0.777028616878682
"TRINITY_DN659215_c0_g1"	-1.75633142414548	6.62939981670579	0.583141947862221	0.45030676845153	0.777028616878682
"TRINITY_DN317298_c3_g1"	1.58218401780208	11.0364824948728	0.5825331622154	0.450541340403533	0.777028616878682
"TRINITY_DN314158_c0_g1"	1.47376248836594	9.67302176958624	0.580969895072785	0.451144578350372	0.777028616878682
"TRINITY_DN311779_c1_g1"	-1.3069227387899	10.217629722048	0.58057980306759	0.451295309100499	0.777028616878682
"TRINITY_DN228049_c0_g1"	1.77013165104615	6.50221369777484	0.572895065754376	0.454281170200661	0.781119703392009
"TRINITY_DN292956_c1_g1"	0.59826224872971	6.44244396936203	0.845015977126325	0.456611534846417	0.784074230748338
"TRINITY_DN292969_c0_g1"	0.124115174900161	9.85426730516891	0.565374244598822	0.457722929771021	0.784930485992876
"TRINITY_DN271059_c0_g1"	-2.04710894391479	6.62609995875145	0.55770345020802	0.460277973056354	0.788256796103194
"TRINITY_DN276020_c0_g1"	-1.91054709796648	7.53351167776422	0.554754085498101	0.461457036375089	0.788719554198147
"TRINITY_DN256626_c0_g1"	-0.319271713606829	7.11938769508784	0.570758097298109	0.461779598476667	0.788719554198147
"TRINITY_DN316214_c4_g2"	-0.603445451779623	6.89803514899201	0.568224063748818	0.463540882237858	0.78965737069231
"TRINITY_DN256915_c0_g1"	1.81614111248917	7.27188887097648	0.546437297725405	0.46480836868846	0.78965737069231
"TRINITY_DN294140_c2_g4"	-2.05333246923145	7.53301962734606	0.545516088428385	0.465182015274914	0.78965737069231
"TRINITY_DN664210_c0_g1"	-1.86083237994659	6.66810535509329	0.545422877217339	0.465219849443904	0.78965737069231
"TRINITY_DN10567_c0_g1"	-0.468638423605205	6.49035569232691	0.592393186301331	0.465410862507958	0.78965737069231
"TRINITY_DN311923_c2_g4"	-1.52281644311766	7.96758416332262	0.523382856329628	0.47430950715474	0.802845887746541
"TRINITY_DN317254_c4_g2"	0.337159412346611	6.7224907486899	0.668403269338319	0.474437421564505	0.802845887746541
"TRINITY_DN5449_c0_g1"	1.62996289891176	6.37557186184387	0.566416712234357	0.47804222779307	0.807276200952104
"TRINITY_DN325_c0_g1"	1.66715066056469	6.61957685563057	0.508536928021997	0.480598935936827	0.807276200952104
"TRINITY_DN293489_c0_g1"	1.26155942784593	8.56500393331621	0.508391995362683	0.480661020262166	0.807276200952104
"TRINITY_DN294141_c0_g1"	1.33701842900195	8.63935029392937	0.508136106231766	0.48077066739673	0.807276200952104
"TRINITY_DN314844_c0_g2"	1.74459081111574	9.87926840005491	0.507127234889044	0.481203371395816	0.807276200952104
"TRINITY_DN314638_c0_g3"	1.40383780631539	8.26708321852244	0.506795687037448	0.481345714276093	0.807276200952104
"TRINITY_DN3494_c0_g1"	-1.66920642107506	7.12663056299434	0.506513696049722	0.481466836477289	0.807276200952104
"TRINITY_DN311417_c8_g1"	1.72924911938605	8.94439368791055	0.486409979808906	0.490235930933676	0.820814805617226
"TRINITY_DN372960_c0_g1"	-1.59186420029714	6.48596599166189	0.485086022376479	0.490822904842151	0.820814805617226
"TRINITY_DN622724_c0_g1"	0.555535171646446	6.37145986409787	0.690615457977401	0.493023994848432	0.822348617518417
"TRINITY_DN461613_c0_g1"	0.53239119183228	6.33351473480727	0.796482127837195	0.493023995514554	0.822348617518417
"TRINITY_DN296270_c3_g3"	1.25025977134906	10.2163794944981	0.474246156023833	0.495674165867811	0.825693896588642
"TRINITY_DN276639_c0_g1"	-0.111900340707249	6.49957198274412	0.536248708265621	0.498220809211206	0.828858255324097
"TRINITY_DN316644_c0_g1"	1.77306910316187	10.2323015940896	0.463057796384737	0.500768299427713	0.831060699262529
"TRINITY_DN312700_c0_g1"	1.46404562174434	6.79710946353574	0.462896929866996	0.500842201272968	0.831060699262529
"TRINITY_DN252877_c0_g1"	1.3236258925121	8.32085042605045	0.460101231364974	0.502129564432415	0.832118980644145
"TRINITY_DN311471_c0_g1"	1.63221486694936	8.20812383739171	0.457310937752127	0.503420173575644	0.832664968108382
"TRINITY_DN114085_c0_g1"	1.64694766975245	6.46600981485156	0.496857433281383	0.503759055647147	0.832664968108382
"TRINITY_DN689772_c0_g1"	-1.40342573180181	6.47726741205441	0.453258558066209	0.505304846530972	0.834143696399711
"TRINITY_DN312046_c0_g1"	1.21379311220676	9.61240484406878	0.451064241336197	0.50633051696604	0.834761122565633
"TRINITY_DN276048_c1_g1"	1.3612548640709	7.93286609321739	0.444597492054445	0.509374505298253	0.83529361832357
"TRINITY_DN5933_c0_g1"	-0.120433527453665	6.33012634679873	0.522800288551407	0.509913680012265	0.83529361832357
"TRINITY_DN542378_c0_g1"	-0.495628281058738	6.37138772955202	0.650101291909087	0.50991368593283	0.83529361832357
"TRINITY_DN3241_c0_g1"	0.0106245678586236	6.30661142462816	0.541436576138291	0.509913820189144	0.83529361832357
"TRINITY_DN616041_c0_g1"	-0.264834839932191	6.32548456303202	0.612557609563161	0.509913824768955	0.83529361832357
"TRINITY_DN274732_c0_g1"	-0.0622672166396579	7.4290640273709	0.439703450960939	0.512122255959169	0.837125389267488
"TRINITY_DN298233_c0_g2"	1.64663541769458	7.50354710265318	0.437662871218779	0.512674644918092	0.837125389267488
"TRINITY_DN311719_c0_g1"	-1.58845061303449	7.56920727327169	0.436999054571564	0.512992529722856	0.837125389267488
"TRINITY_DN293810_c0_g1"	1.39768789855965	7.89745817157068	0.434973683633626	0.51396458716492	0.837644575264964
"TRINITY_DN344030_c0_g1"	0.325948013991963	6.43452878763425	0.425787312591619	0.518829641008231	0.844499072594083
"TRINITY_DN254296_c0_g1"	-1.60351790414912	6.95555980561657	0.419260175212572	0.521618889284885	0.84796167154053
"TRINITY_DN106714_c0_g1"	1.49393462082602	6.78654351608086	0.408652062546512	0.526902847966707	0.855465840615148
"TRINITY_DN311739_c0_g1"	-1.49386902695648	6.68541909873904	0.404360278831018	0.529068247227378	0.856476437996907
"TRINITY_DN317296_c6_g2"	-0.767370146014742	12.951144690567	0.404154442524066	0.529172508115003	0.856476437996907
"TRINITY_DN294146_c2_g5"	1.43973962337321	7.14251041483517	0.402047654862292	0.53024180451029	0.856476437996907
"TRINITY_DN312007_c0_g1"	0.144428241103467	6.3744528613008	0.516611534429945	0.530868291812747	0.856476437996907
"TRINITY_DN256918_c0_g1"	0.433232608254076	6.36989111088606	0.71623154757813	0.530868299585905	0.856476437996907
"TRINITY_DN311472_c0_g5"	-0.974515303574003	10.7898789128801	0.382122204920602	0.540554730122188	0.87097117820549
"TRINITY_DN295085_c1_g1"	-1.45570528933082	8.01576044466491	0.380138276263826	0.541601926590558	0.87097117820549
"TRINITY_DN324602_c0_g1"	1.58380050627854	6.47312138128634	0.533444171969031	0.541892294324571	0.87097117820549
"TRINITY_DN252070_c0_g1"	-1.50764053373378	6.88973035898308	0.377811214729899	0.542835083025671	0.871393159593841
"TRINITY_DN151664_c0_g1"	-1.45704359991087	7.10658098068008	0.37520029555297	0.544224936451447	0.872530843046688
"TRINITY_DN256417_c0_g1"	-0.24168893567006	6.85772151678249	0.374272171600406	0.545105391540288	0.872850008203887
"TRINITY_DN1192_c0_g1"	-1.34622568931993	6.56924120307397	0.368434890516287	0.547857653926396	0.875471515026679
"TRINITY_DN312089_c0_g1"	-1.42981471583544	9.77103716769504	0.367969167358053	0.548109410656828	0.875471515026679
"TRINITY_DN222908_c0_g1"	1.44669713481639	6.73889735663094	0.365148428709126	0.549638918547892	0.876138993550905
"TRINITY_DN312092_c0_g1"	-1.42863747175392	9.72508641203491	0.364209067582991	0.550150073824324	0.876138993550905
"TRINITY_DN226930_c0_g1"	-1.57219053580363	7.22930163276264	0.363421826866839	0.550579148952755	0.876138993550905
"TRINITY_DN293397_c0_g1"	-1.57451058865208	7.31067061665738	0.361854204080873	0.551435460665623	0.876412934382956
"TRINITY_DN312754_c4_g1"	-1.11815606516222	9.43889282321955	0.35592184472847	0.554699149395493	0.880507571717009
"TRINITY_DN251929_c0_g1"	-1.52534956737329	6.91484878939955	0.351662559816572	0.557065331554241	0.881771420282471
"TRINITY_DN46499_c0_g1"	-0.646989744912104	6.40947496075622	0.66810780156825	0.557669197571994	0.881771420282471
"TRINITY_DN316218_c1_g3"	1.46756867705647	6.8455208546649	0.350131404093869	0.557920700351643	0.881771420282471
"TRINITY_DN310022_c0_g1"	-0.705612378146246	9.19517663698162	0.349732362554844	0.558513940100617	0.881771420282471
"TRINITY_DN296219_c2_g3"	1.08780019878131	10.1255970538974	0.348317925665413	0.55893707515173	0.881771420282471
"TRINITY_DN278967_c0_g1"	0.188326837238183	7.33502854234671	0.346664677015822	0.560234789011703	0.882731567926189
"TRINITY_DN231563_c0_g1"	1.25665900454205	6.64498569527279	0.342083562688711	0.562458720468781	0.884501602887279
"TRINITY_DN271051_c0_g1"	0.492669381405065	7.41638762188087	0.339563076958369	0.564258395155117	0.884501602887279
"TRINITY_DN316214_c5_g1"	-1.40117101181566	7.21707257891883	0.338819185464507	0.564319988857405	0.884501602887279
"TRINITY_DN27883_c0_g1"	-1.30131311758216	6.77389996607865	0.337359294212646	0.565156289617233	0.884501602887279
"TRINITY_DN276082_c0_g1"	0.0383813775185581	7.15975826092343	0.415386366209653	0.565223805323714	0.884501602887279
"TRINITY_DN238251_c0_g1"	-1.27488091086179	6.76516038325933	0.3367587386471	0.565501024796785	0.884501602887279
"TRINITY_DN312750_c0_g1"	1.33209026036367	10.9566337544556	0.334804280499932	0.566625802302484	0.885180064328637
"TRINITY_DN292375_c0_g1"	-0.507525636395676	7.58444053824922	0.333193357867404	0.567915830587151	0.886114712523923
"TRINITY_DN311712_c0_g1"	-1.1342592215313	7.98507363261486	0.31916949912601	0.575785485531617	0.897300738401462
"TRINITY_DN252339_c0_g1"	1.39252500527886	6.74142657232272	0.315030441615569	0.578260113393161	0.89912667112696
"TRINITY_DN173158_c0_g1"	-1.35784775940774	6.66799747999814	0.313699726083158	0.579060274868902	0.89912667112696
"TRINITY_DN312086_c6_g5"	1.22426565768881	8.61750576701471	0.313695458786512	0.579062844402609	0.89912667112696
"TRINITY_DN25418_c0_g1"	1.20168058915355	6.43854618041607	0.308525864361523	0.58219276762808	0.902892173524903
"TRINITY_DN277947_c0_g1"	-0.765436149763024	8.41264152098708	0.307755742586157	0.583005441005945	0.903059213940285
"TRINITY_DN314104_c3_g3"	1.34070412938026	7.96626381715545	0.296453970362573	0.589638136573568	0.911384935328174
"TRINITY_DN310026_c1_g1"	-1.40114368012241	6.83580856710864	0.296062001681934	0.589883176298163	0.911384935328174
"TRINITY_DN311469_c0_g1"	-1.05994629078699	11.9775609501258	0.295053157499745	0.590514829291479	0.911384935328174
"TRINITY_DN316236_c1_g3"	1.43890686099043	7.71426669468211	0.287798562059823	0.595098889772354	0.915388940819285
"TRINITY_DN238490_c0_g2"	1.29657230129468	6.41963899455363	0.311885280166947	0.595954246948919	0.915388940819285
"TRINITY_DN5245_c0_g1"	1.41847026040236	6.43607828302225	0.381084852576045	0.595954247456894	0.915388940819285
"TRINITY_DN1726_c0_g1"	-1.23971781068489	6.90428827783876	0.286437077706739	0.595967507137614	0.915388940819285
"TRINITY_DN298141_c0_g1"	1.01003879954706	8.4961448780249	0.283676889613239	0.597736706163712	0.916326296373098
"TRINITY_DN481884_c0_g1"	1.18155787122072	6.3804097382571	0.283254508813232	0.598008418241928	0.916326296373098
"TRINITY_DN274845_c0_g1"	1.10141022999445	7.84205238906208	0.280921955107586	0.599513640446492	0.917202278729917
"TRINITY_DN226717_c0_g1"	-0.274335262488549	6.90255577944728	0.35251099115712	0.600012107397089	0.917202278729917
"TRINITY_DN296754_c3_g1"	-1.27693966698153	6.89735667118347	0.27099932038257	0.606008106192303	0.925263866546293
"TRINITY_DN66436_c0_g1"	-1.24238248040775	6.77748687040471	0.265127051063571	0.609923405336114	0.928699532698862
"TRINITY_DN231266_c0_g1"	-1.25959519827029	6.67213890391	0.26476775843393	0.610164745246856	0.928699532698862
"TRINITY_DN35388_c0_g1"	1.16984637334272	6.42695916752405	0.264368372603365	0.610433260368807	0.928699532698862
"TRINITY_DN310027_c3_g1"	0.75491407154158	10.793814149704	0.263283510777161	0.611163937151032	0.928708189193916
"TRINITY_DN278819_c0_g1"	-1.14825441722142	6.90100737894917	0.257789808598027	0.614893662154285	0.933268698127534
"TRINITY_DN256682_c0_g1"	-1.31142110881245	7.08467663491686	0.256305527000608	0.615909964101987	0.933704927827983
"TRINITY_DN311732_c0_g1"	0.710871338358331	11.3579244650479	0.252149568720332	0.618775478141017	0.936940174348278
"TRINITY_DN274890_c0_g1"	1.19287678335619	7.39450147919503	0.250477004674945	0.619937088801905	0.937590803725195
"TRINITY_DN312099_c0_g4"	-1.12437702037671	7.47375221769957	0.24648949990582	0.622726223840719	0.940698458419766
"TRINITY_DN316922_c2_g3"	-1.18179179762642	9.25698563477926	0.244613917132335	0.624047911624605	0.941584658175642
"TRINITY_DN294199_c0_g1"	1.2130418765236	7.05044516678907	0.241835324485463	0.626017623827733	0.943445383674501
"TRINITY_DN314886_c0_g3"	1.15771176897368	8.67780421020042	0.240432805247595	0.627017217659852	0.943841428698321
"TRINITY_DN296360_c0_g1"	-0.797336319211404	8.4794745558784	0.238028567288357	0.628739231030025	0.945322717076833
"TRINITY_DN296275_c0_g4"	-1.16264066062429	7.04176906510853	0.229877457154152	0.634659059739625	0.950167031745239
"TRINITY_DN277004_c0_g1"	0.908430883068253	8.18603952156975	0.228954951070017	0.635337172320268	0.950167031745239
"TRINITY_DN256552_c0_g2"	-1.18930197981769	7.05726661174503	0.228444361553737	0.635713219761791	0.950167031745239
"TRINITY_DN277322_c0_g1"	1.10585514080433	6.31349609005528	0.279687979233119	0.635821285493423	0.950167031745239
"TRINITY_DN299037_c9_g4"	1.46044824359701	6.35091885982257	0.457305119789787	0.635821291211099	0.950167031745239
"TRINITY_DN485551_c0_g1"	0.976577073012918	6.47097391480964	0.227750638185024	0.636411641871518	0.950167031745239
"TRINITY_DN44988_c0_g1"	-1.21583658194894	6.94987419477923	0.219435829557619	0.642434839455746	0.957714092215121
"TRINITY_DN311034_c2_g1"	-1.09382111549047	8.98327959258496	0.218102394676032	0.643444063798462	0.957714092215121
"TRINITY_DN276012_c0_g1"	0.870318556379724	8.18313708807402	0.217752550402013	0.643709471816721	0.957714092215121
"TRINITY_DN102671_c0_g1"	1.29640295404453	6.72436205753101	0.216575559818279	0.64460430943761	0.957932854280254
"TRINITY_DN317267_c0_g1"	0.60478376544988	13.2322584618788	0.214738597738087	0.646006861203881	0.958097932017099
"TRINITY_DN311923_c2_g2"	1.47096601083205	7.11093485789284	0.214471698443085	0.646211251571252	0.958097932017099
"TRINITY_DN312009_c0_g1"	-1.03903893596273	9.03703157159832	0.210811669756387	0.649029855670705	0.960351964568872
"TRINITY_DN227586_c0_g1"	-0.878889120668365	6.3851145273095	0.209757838641189	0.649846927316025	0.960351964568872
"TRINITY_DN294140_c3_g2"	1.04174059568947	7.32250129605456	0.209336751030021	0.650174108201953	0.960351964568872
"TRINITY_DN293683_c0_g3"	-1.05877572622683	6.92620888310082	0.208622109772378	0.650730292931913	0.960351964568872
"TRINITY_DN298234_c0_g1"	-1.07843191050561	8.40498292834301	0.206428217763377	0.652444989269801	0.961171981398501
"TRINITY_DN238287_c0_g1"	-1.03602020737346	6.69047113075076	0.205992827705962	0.65278659158212	0.961171981398501
"TRINITY_DN68601_c0_g1"	-0.916269015561363	6.55343834758675	0.257553136139641	0.656042427143954	0.962795229940485
"TRINITY_DN312765_c0_g4"	0.803306383572956	9.83189523004727	0.200957972954815	0.656769000337289	0.962795229940485
"TRINITY_DN254222_c0_g1"	1.13878010420241	7.10930796033838	0.200287272267731	0.657304030213236	0.962795229940485
"TRINITY_DN276970_c0_g1"	-1.44020950188511	6.49912552565032	0.362285736010538	0.658435595060899	0.962795229940485
"TRINITY_DN619879_c0_g1"	0.854719600281219	6.41374345048729	0.196889701032549	0.660031042690648	0.962795229940485
"TRINITY_DN663195_c0_g1"	0.91018593307885	6.52132779729829	0.196144806438493	0.660632695502491	0.962795229940485
"TRINITY_DN116794_c0_g1"	1.31460486732429	6.49903529094535	0.300119341476728	0.661438036534874	0.962795229940485
"TRINITY_DN4939_c0_g1"	1.18624178610392	6.45305172997531	0.241749318688278	0.661438036570276	0.962795229940485
"TRINITY_DN294109_c0_g1"	-1.42702872851657	8.40149596633366	0.194853534055886	0.661943363219514	0.962795229940485
"TRINITY_DN4648_c0_g1"	-1.01267405856456	6.6501607144951	0.193889125940872	0.662463020027366	0.962795229940485
"TRINITY_DN252073_c0_g1"	-0.910961969797875	7.03980767129729	0.193553032954933	0.662736826467281	0.962795229940485
"TRINITY_DN299792_c4_g1"	-1.0281354253673	8.68985872310302	0.193342863326271	0.662908191106563	0.962795229940485
"TRINITY_DN664251_c0_g1"	-0.877600617677149	6.58573874084686	0.191573474851322	0.664355327918147	0.963804275269702
"TRINITY_DN312085_c0_g4"	-0.927016287633086	6.54089344560425	0.305396814456071	0.668565864745353	0.968199973426994
"TRINITY_DN277256_c0_g1"	-1.1439731746498	9.25398303106587	0.185243334255515	0.669598981784472	0.968199973426994
"TRINITY_DN256558_c1_g2"	1.43662860515429	6.85186761049215	0.216283187629174	0.669989465919076	0.968199973426994
"TRINITY_DN299635_c6_g1"	-1.03215623406149	8.1767369899161	0.184277276279104	0.670408568641486	0.968199973426994
"TRINITY_DN312086_c6_g2"	-0.682745935504439	10.5512409732737	0.182029627400865	0.672301978327798	0.96843570516963
"TRINITY_DN299033_c0_g1"	-0.975712537270764	8.45743527092666	0.180810816142653	0.673334504235172	0.96843570516963
"TRINITY_DN257906_c0_g1"	1.04799198241951	7.7975476032242	0.180708613391561	0.673421273367345	0.96843570516963
"TRINITY_DN6866_c0_g1"	-0.790684426446324	6.34240716775743	0.18041104281417	0.673674073551636	0.96843570516963
"TRINITY_DN111742_c0_g1"	-0.969268019013312	6.38604647858209	0.179614731252927	0.674351794700476	0.96843570516963
"TRINITY_DN172855_c0_g1"	0.939695257327413	6.47085700037362	0.19868125580925	0.676528886847427	0.96909377782484
"TRINITY_DN316976_c2_g1"	-0.839873943267962	10.8091665353044	0.177043233042122	0.67655255294972	0.96909377782484
"TRINITY_DN1116_c0_g1"	-0.907577294758196	6.49809760578095	0.176430682946091	0.67707957154819	0.96909377782484
"TRINITY_DN296219_c2_g1"	-0.940038208057023	6.57766806204275	0.175469735141328	0.67790852113568	0.969197338811167
"TRINITY_DN277052_c0_g1"	0.99354835204883	7.17936222239683	0.174272312448819	0.67894521847355	0.969597352134468
"TRINITY_DN46036_c0_g1"	-0.830645840140144	6.54604431214421	0.171708125802362	0.681179424068141	0.9696005227182
"TRINITY_DN317257_c4_g2"	-0.961686274104937	9.52997178647123	0.171501595005579	0.681360228475058	0.9696005227182
"TRINITY_DN311923_c3_g6"	-1.07870107470222	7.71611842233683	0.171284275034944	0.681550616352036	0.9696005227182
"TRINITY_DN316212_c1_g2"	0.682802782366719	10.2141060471785	0.170800355773559	0.681975074917329	0.9696005227182
"TRINITY_DN316956_c2_g1"	-0.886241755480189	10.3471013967594	0.167142483924619	0.685206570724747	0.971528474138352
"TRINITY_DN316956_c2_g2"	-0.97459865654272	7.97369416075621	0.166774419251419	0.68553401865428	0.971528474138352
"TRINITY_DN298848_c1_g1"	1.29256656992104	6.83278155495495	0.166693174456207	0.685606354895449	0.971528474138352
"TRINITY_DN259133_c0_g1"	-0.977299074996755	7.76551852990084	0.159442623453716	0.692146756314871	0.979712701479944
"TRINITY_DN46490_c0_g1"	0.8665880580854	6.6382050946184	0.253602562135108	0.695706839211852	0.983664968024704
"TRINITY_DN311494_c0_g2"	0.921165318268512	8.60684896800702	0.152520659567867	0.698554221517588	0.986492325836373
"TRINITY_DN316214_c2_g1"	-1.14020347401116	6.74258013135735	0.232391455803248	0.699246707150216	0.986492325836373
"TRINITY_DN256938_c1_g1"	0.951195430352495	7.33928854147609	0.148993492357478	0.701884048697459	0.989123725392128
"TRINITY_DN299700_c1_g1"	0.90909627002243	8.80113991384039	0.144747604851603	0.705953208528634	0.993554267599526
"TRINITY_DN299637_c0_g2"	0.733431797248479	9.12092093574813	0.143879225279917	0.706793861777569	0.993554267599526
"TRINITY_DN299638_c0_g1"	0.716655891182149	9.44089701419444	0.142973765419219	0.707673517221218	0.993554267599526
"TRINITY_DN292338_c3_g2"	1.58411550371161	6.7249685941877	0.161783909912255	0.708130403058835	0.993554267599526
"TRINITY_DN293689_c0_g4"	-1.18444728497771	6.8991957028436	0.140301357930232	0.710288533633158	0.995026916470525
"TRINITY_DN316644_c2_g5"	0.685777031074009	9.95134205347045	0.139849485154513	0.71073351176466	0.995026916470525
"TRINITY_DN222980_c0_g1"	-0.922331933046533	6.78295847586228	0.138158591691676	0.712405936249333	0.996279480715497
"TRINITY_DN299027_c0_g1"	-0.900070386755691	8.059671357876	0.136775389632817	0.713782739287221	0.997116345721843
"TRINITY_DN2508_c0_g1"	-1.5424784627049	6.71800550218528	0.145139446053966	0.715521480597376	0.997749909816507
"TRINITY_DN277214_c0_g1"	-0.86691362769744	7.79453349652673	0.134768985877553	0.715794041468673	0.997749909816507
"TRINITY_DN274633_c1_g3"	-0.886513760907217	7.11105625772718	0.133914691084636	0.716655594989268	0.997865018675274
"TRINITY_DN293391_c0_g1"	0.74989546851172	7.7680896967459	0.132597832694208	0.717989785730111	0.998637258979666
"TRINITY_DN226948_c0_g1"	1.00110394615785	6.6884935318604	0.125503782267043	0.725309873098013	0.999718017098421
"TRINITY_DN293382_c2_g7"	0.772334992626607	7.77026637406851	0.123411485165384	0.72751329131468	0.999718017098421
"TRINITY_DN173208_c0_g1"	0.818600321858668	6.66131230233444	0.120213429091809	0.730922233272386	0.999718017098421
