geneID,kME
TRINITY_DN54022_c0_g1,0
TRINITY_DN38474_c0_g1,0
TRINITY_DN293826_c5_g5,0
TRINITY_DN311789_c3_g3,0
TRINITY_DN314109_c0_g1,0
TRINITY_DN257937_c0_g1,0
TRINITY_DN316937_c0_g3,0
TRINITY_DN278381_c0_g1,0
TRINITY_DN34932_c0_g1,0
TRINITY_DN233681_c0_g1,0
TRINITY_DN256571_c0_g1,0
TRINITY_DN371618_c0_g1,0
TRINITY_DN292371_c2_g1,0
TRINITY_DN1195_c0_g1,0
TRINITY_DN463961_c0_g1,0
TRINITY_DN524450_c0_g1,0
TRINITY_DN689298_c0_g1,0
TRINITY_DN676967_c0_g1,0
TRINITY_DN311789_c3_g4,0
TRINITY_DN299206_c0_g3,0
TRINITY_DN256321_c0_g1,0
TRINITY_DN276290_c0_g1,0
TRINITY_DN276861_c0_g1,0
TRINITY_DN312799_c0_g2,0
TRINITY_DN274557_c0_g1,0
TRINITY_DN3980_c0_g1,0
TRINITY_DN276570_c0_g1,0
TRINITY_DN276844_c0_g1,0
TRINITY_DN314279_c1_g4,0
TRINITY_DN172872_c0_g2,0
TRINITY_DN3846_c0_g1,0
TRINITY_DN114829_c0_g1,0
TRINITY_DN656600_c0_g1,0
TRINITY_DN254119_c0_g1,0
TRINITY_DN254039_c0_g1,0
TRINITY_DN293685_c4_g1,0
TRINITY_DN277060_c0_g1,0
TRINITY_DN295077_c0_g1,0
TRINITY_DN226189_c0_g1,0
TRINITY_DN296270_c3_g7,0
TRINITY_DN312717_c0_g1,0
TRINITY_DN223890_c1_g1,0
TRINITY_DN277254_c0_g1,0
TRINITY_DN104617_c0_g1,0
TRINITY_DN25108_c0_g1,0
TRINITY_DN271689_c0_g1,0
TRINITY_DN277217_c0_g1,0
TRINITY_DN298414_c0_g1,0
TRINITY_DN277913_c0_g1,0
TRINITY_DN116770_c0_g1,0
TRINITY_DN318556_c0_g1,0
TRINITY_DN299654_c1_g1,0
TRINITY_DN278959_c0_g1,0
TRINITY_DN259597_c0_g1,0
TRINITY_DN299200_c0_g1,0
TRINITY_DN317252_c1_g1,0
TRINITY_DN5531_c0_g1,0
TRINITY_DN278895_c0_g1,0
TRINITY_DN451916_c0_g1,0
TRINITY_DN222905_c0_g1,0
TRINITY_DN385118_c0_g1,0
TRINITY_DN52406_c0_g1,0
TRINITY_DN296751_c0_g1,0
TRINITY_DN238284_c0_g1,0
TRINITY_DN5992_c0_g1,0
TRINITY_DN104326_c0_g1,0
TRINITY_DN3385_c0_g1,0
TRINITY_DN3974_c0_g1,0
TRINITY_DN311079_c4_g4,0
TRINITY_DN462199_c0_g1,0
TRINITY_DN292666_c0_g1,0
TRINITY_DN312087_c1_g1,0
TRINITY_DN546034_c0_g1,0.921229162989115
TRINITY_DN324957_c0_g1,0.78557885989285
TRINITY_DN684474_c0_g1,0.860843278521351
TRINITY_DN154829_c0_g1,0.944673692211951
TRINITY_DN689918_c0_g1,0.950777238857415
TRINITY_DN255222_c0_g1,0.552370876507079
TRINITY_DN485646_c0_g1,0.880243662921816
TRINITY_DN226665_c1_g1,0.763341721410113
TRINITY_DN312095_c1_g3,0.990687500583322
TRINITY_DN314164_c0_g3,0.607746255145614
TRINITY_DN254116_c0_g1,0.657399250001684
TRINITY_DN228021_c1_g1,0.978498014835211
TRINITY_DN464936_c0_g1,0.978498014835211
TRINITY_DN481899_c0_g1,0.978498014835211
TRINITY_DN591509_c0_g1,0.978498014835211
TRINITY_DN637501_c0_g1,0.978498014835211
TRINITY_DN676151_c0_g1,0.978498014835211
TRINITY_DN312713_c2_g3,0.595905897328973
TRINITY_DN295277_c3_g1,0.878245347229773
TRINITY_DN312095_c1_g1,0.898490898596158
TRINITY_DN227581_c0_g1,0.933388351748234
TRINITY_DN151574_c0_g1,0.721761264001075
TRINITY_DN314103_c0_g3,0.936904729252173
TRINITY_DN314835_c0_g2,0.894205146690278
TRINITY_DN299045_c0_g1,0.850239493251982
TRINITY_DN27642_c0_g1,0.936113066184122
TRINITY_DN274638_c2_g1,0.888165349340037
TRINITY_DN294138_c0_g1,0.82170389870385
TRINITY_DN316957_c1_g3,0.92116608948019
TRINITY_DN338140_c0_g1,0.939348276217562
TRINITY_DN252859_c1_g1,0.896942308178249
TRINITY_DN17630_c0_g1,0.613621586730437
TRINITY_DN175183_c0_g1,0.710866205803389
TRINITY_DN2951_c0_g1,0.913384982262627
TRINITY_DN314279_c1_g1,0.811878727725415
TRINITY_DN11123_c0_g1,0.883696077933867
TRINITY_DN299049_c2_g2,0.739587599857162
TRINITY_DN227581_c0_g2,0.848038331567093
TRINITY_DN292955_c3_g2,0.672126212808582
TRINITY_DN2157_c0_g1,0.815999658182967
TRINITY_DN293388_c2_g1,0.796481884440252
TRINITY_DN34458_c0_g1,0.796481884440252
TRINITY_DN276572_c0_g1,0
TRINITY_DN274620_c0_g1,0
TRINITY_DN6211_c0_g1,0
TRINITY_DN314624_c2_g1,0
TRINITY_DN250513_c0_g1,0
TRINITY_DN292991_c0_g1,0
TRINITY_DN298449_c4_g2,0
TRINITY_DN293452_c1_g5,0
TRINITY_DN299042_c0_g1,0
TRINITY_DN271550_c0_g1,0
TRINITY_DN106798_c0_g1,0
TRINITY_DN344039_c0_g1,0
TRINITY_DN251347_c0_g1,0
TRINITY_DN234183_c0_g1,0
TRINITY_DN274806_c0_g1,0
TRINITY_DN292393_c0_g1,0
TRINITY_DN46290_c0_g1,0
TRINITY_DN298441_c0_g1,0
TRINITY_DN312087_c2_g2,0
TRINITY_DN226968_c0_g1,0
TRINITY_DN278992_c0_g1,0
TRINITY_DN278929_c0_g1,0
TRINITY_DN294142_c0_g1,0
TRINITY_DN298474_c8_g2,0
TRINITY_DN274573_c0_g1,0
TRINITY_DN312799_c0_g1,0
TRINITY_DN173935_c0_g2,0
TRINITY_DN256697_c0_g1,0
TRINITY_DN656609_c0_g1,0
TRINITY_DN277058_c0_g1,0
TRINITY_DN4080_c0_g1,0
TRINITY_DN31078_c0_g1,0
TRINITY_DN295221_c0_g1,0
TRINITY_DN46335_c0_g1,0
TRINITY_DN220745_c0_g1,0
TRINITY_DN292338_c0_g3,0
TRINITY_DN38553_c0_g1,0
TRINITY_DN277041_c0_g1,0
TRINITY_DN271219_c0_g2,0
TRINITY_DN234207_c0_g2,0
TRINITY_DN314846_c0_g1,0
TRINITY_DN311798_c0_g4,0
TRINITY_DN542301_c0_g1,0
TRINITY_DN299202_c0_g2,0
TRINITY_DN226662_c0_g1,0
TRINITY_DN278997_c0_g1,0
TRINITY_DN274827_c0_g1,0
TRINITY_DN40876_c0_g1,0
TRINITY_DN274710_c0_g1,0
TRINITY_DN226743_c0_g1,0
TRINITY_DN1318_c0_g1,0
TRINITY_DN294611_c0_g1,0
TRINITY_DN119657_c0_g1,0
TRINITY_DN35249_c0_g1,0
TRINITY_DN293813_c0_g2,0
TRINITY_DN35297_c0_g1,0
TRINITY_DN293388_c2_g2,0
TRINITY_DN296277_c0_g1,0
TRINITY_DN254005_c0_g2,0
TRINITY_DN299654_c2_g1,0
TRINITY_DN340747_c0_g1,0
TRINITY_DN292908_c0_g1,0
TRINITY_DN299201_c0_g1,0
TRINITY_DN252078_c0_g1,0
TRINITY_DN314170_c1_g1,0
TRINITY_DN274007_c0_g1,0
TRINITY_DN668961_c0_g1,0
TRINITY_DN255224_c0_g1,0
TRINITY_DN274862_c0_g1,0
TRINITY_DN298841_c5_g1,0
TRINITY_DN296364_c0_g2,0
TRINITY_DN61719_c0_g1,0
TRINITY_DN316268_c0_g3,0
TRINITY_DN276609_c0_g1,0
TRINITY_DN256470_c1_g2,0
TRINITY_DN316928_c2_g1,0
TRINITY_DN234174_c0_g1,0
TRINITY_DN271252_c0_g1,0
TRINITY_DN136047_c0_g1,0
TRINITY_DN292974_c9_g1,0
TRINITY_DN111763_c0_g1,0
TRINITY_DN277086_c0_g1,0
TRINITY_DN292991_c0_g3,0
TRINITY_DN314622_c5_g6,0
TRINITY_DN274792_c0_g1,0
TRINITY_DN314152_c5_g6,0
TRINITY_DN106794_c0_g1,0
TRINITY_DN276562_c0_g1,0
TRINITY_DN314172_c4_g2,0
TRINITY_DN34939_c0_g1,0
TRINITY_DN223874_c0_g1,0
TRINITY_DN222132_c0_g1,0
TRINITY_DN256947_c0_g1,0
TRINITY_DN299021_c0_g1,0
TRINITY_DN294612_c2_g1,0
TRINITY_DN371627_c0_g1,0
TRINITY_DN312087_c2_g4,0
TRINITY_DN220412_c0_g1,0
TRINITY_DN255934_c0_g1,0
TRINITY_DN276040_c0_g1,0
TRINITY_DN298236_c0_g1,0
TRINITY_DN311789_c3_g6,0
TRINITY_DN234132_c0_g1,0
TRINITY_DN256524_c0_g1,0
TRINITY_DN256218_c0_g1,0
TRINITY_DN276866_c0_g1,0
TRINITY_DN276534_c0_g1,0
TRINITY_DN227332_c0_g1,0
TRINITY_DN311463_c3_g3,0
TRINITY_DN226098_c0_g2,0
TRINITY_DN255962_c0_g1,0
TRINITY_DN298238_c0_g1,0
TRINITY_DN299796_c0_g1,0
TRINITY_DN299268_c0_g1,0
TRINITY_DN314171_c0_g1,0
TRINITY_DN234164_c0_g1,0
TRINITY_DN34923_c0_g1,0
TRINITY_DN394_c0_g1,0
TRINITY_DN316928_c1_g1,0
TRINITY_DN250504_c0_g1,0
TRINITY_DN294125_c0_g1,0
TRINITY_DN277051_c0_g1,0
TRINITY_DN227587_c0_g1,0
TRINITY_DN250513_c1_g1,0
TRINITY_DN226045_c0_g1,0
TRINITY_DN274628_c0_g1,0
TRINITY_DN251931_c0_g1,0
TRINITY_DN15060_c0_g1,0
TRINITY_DN292978_c1_g12,0
TRINITY_DN227395_c0_g1,0
TRINITY_DN173945_c0_g1,0
TRINITY_DN523722_c0_g1,0
TRINITY_DN299262_c3_g1,0
TRINITY_DN278814_c0_g1,0
TRINITY_DN46292_c0_g1,0
TRINITY_DN298612_c2_g13,0
TRINITY_DN259660_c0_g1,0
TRINITY_DN294747_c0_g4,0
TRINITY_DN255994_c0_g1,0
TRINITY_DN277206_c0_g1,0
TRINITY_DN4991_c0_g1,0
TRINITY_DN311464_c0_g1,0
TRINITY_DN173266_c0_g1,0
TRINITY_DN444568_c0_g1,0
TRINITY_DN252811_c1_g1,0
TRINITY_DN312009_c2_g1,0
TRINITY_DN5483_c0_g1,0
TRINITY_DN299261_c0_g1,0
TRINITY_DN277077_c0_g1,0
TRINITY_DN371120_c0_g1,0
TRINITY_DN293826_c2_g1,0
TRINITY_DN252871_c0_g1,0
TRINITY_DN64302_c0_g1,0
TRINITY_DN59148_c0_g1,0
TRINITY_DN293493_c3_g7,0
TRINITY_DN46212_c0_g1,0
TRINITY_DN296369_c0_g1,0
TRINITY_DN231545_c0_g1,0
TRINITY_DN119659_c0_g1,0
TRINITY_DN298449_c1_g1,0
TRINITY_DN255209_c0_g1,0
TRINITY_DN278828_c0_g1,0
TRINITY_DN102050_c0_g1,0
TRINITY_DN310027_c3_g2,0
TRINITY_DN68990_c0_g1,0
TRINITY_DN316953_c9_g5,0
TRINITY_DN292902_c0_g1,0
TRINITY_DN293899_c0_g2,0
TRINITY_DN65927_c0_g1,0
TRINITY_DN2350_c0_g1,0
TRINITY_DN256516_c0_g1,0
TRINITY_DN314275_c4_g5,0
TRINITY_DN312794_c0_g1,0
TRINITY_DN257969_c0_g1,0
TRINITY_DN278381_c0_g8,0
TRINITY_DN276533_c0_g1,0
TRINITY_DN274820_c0_g1,0
TRINITY_DN31485_c0_g1,0
TRINITY_DN292978_c1_g4,0
TRINITY_DN172870_c0_g1,0
TRINITY_DN375679_c0_g1,0
TRINITY_DN277084_c0_g2,0
TRINITY_DN299791_c0_g1,0
TRINITY_DN296210_c0_g1,0
TRINITY_DN293398_c2_g5,0
TRINITY_DN312793_c6_g1,0
TRINITY_DN250556_c0_g1,0
TRINITY_DN298612_c2_g7,0
TRINITY_DN22612_c0_g1,0
TRINITY_DN296714_c0_g1,0
TRINITY_DN6376_c0_g1,0
TRINITY_DN274528_c0_g1,0
TRINITY_DN238493_c0_g1,0
TRINITY_DN254312_c0_g1,0
TRINITY_DN277205_c0_g1,0
TRINITY_DN314172_c4_g7,0
TRINITY_DN296798_c5_g1,0
TRINITY_DN259684_c0_g1,0
TRINITY_DN293478_c2_g9,0
TRINITY_DN314256_c2_g1,0
TRINITY_DN314154_c3_g1,0
TRINITY_DN11011_c0_g1,0
TRINITY_DN311781_c3_g1,0
TRINITY_DN311481_c0_g1,0
TRINITY_DN49372_c0_g1,0
TRINITY_DN292954_c0_g1,0
TRINITY_DN295084_c0_g1,0
TRINITY_DN380114_c0_g1,0
TRINITY_DN35361_c0_g1,0
TRINITY_DN294182_c0_g1,0
TRINITY_DN271514_c0_g1,0
TRINITY_DN40154_c0_g1,0
TRINITY_DN338293_c0_g1,0
TRINITY_DN106038_c0_g1,0
TRINITY_DN276635_c0_g1,0
TRINITY_DN295073_c1_g3,0
TRINITY_DN234230_c0_g1,0
TRINITY_DN256619_c0_g1,0
TRINITY_DN278317_c0_g1,0
TRINITY_DN451931_c0_g1,0
TRINITY_DN277376_c0_g1,0
TRINITY_DN255289_c0_g2,0
TRINITY_DN102060_c0_g1,0
TRINITY_DN274669_c0_g1,0
TRINITY_DN311789_c3_g1,0
TRINITY_DN274821_c0_g1,0
TRINITY_DN310767_c0_g1,0
TRINITY_DN292381_c0_g1,0
TRINITY_DN299262_c3_g2,0
TRINITY_DN15057_c0_g1,0
TRINITY_DN314152_c5_g2,0
TRINITY_DN649994_c0_g1,0
TRINITY_DN104215_c0_g1,0
TRINITY_DN310726_c5_g3,0
TRINITY_DN256328_c0_g1,0
TRINITY_DN294741_c0_g1,0
TRINITY_DN324631_c0_g1,0
TRINITY_DN295211_c1_g3,0
TRINITY_DN298693_c0_g1,0
TRINITY_DN591421_c0_g1,0
TRINITY_DN64322_c0_g1,0
TRINITY_DN299782_c2_g6,0
TRINITY_DN292335_c2_g11,0
TRINITY_DN238132_c0_g1,0
TRINITY_DN314105_c1_g3,0
TRINITY_DN2781_c0_g1,0
TRINITY_DN211146_c0_g1,0
TRINITY_DN292382_c1_g1,0
TRINITY_DN227519_c0_g1,0
TRINITY_DN294143_c0_g1,0
TRINITY_DN314166_c1_g1,0
TRINITY_DN234268_c0_g1,0
TRINITY_DN233019_c0_g1,0
TRINITY_DN276814_c0_g1,0
TRINITY_DN227521_c0_g1,0
TRINITY_DN250555_c0_g1,0
TRINITY_DN238633_c1_g1,0
TRINITY_DN59383_c0_g1,0
TRINITY_DN251965_c0_g1,0
TRINITY_DN172943_c0_g1,0
TRINITY_DN373_c0_g1,0
TRINITY_DN254231_c0_g1,0
TRINITY_DN449899_c0_g1,0
TRINITY_DN223622_c0_g1,0
TRINITY_DN295262_c7_g3,0
TRINITY_DN295262_c7_g2,0
TRINITY_DN175181_c0_g1,0
TRINITY_DN296771_c4_g3,0
TRINITY_DN542703_c0_g1,0
TRINITY_DN271644_c0_g1,0
TRINITY_DN278816_c0_g1,0
TRINITY_DN151582_c0_g1,0
TRINITY_DN299639_c5_g1,0
TRINITY_DN314624_c5_g1,0
TRINITY_DN314275_c3_g1,0
TRINITY_DN251098_c0_g1,0
TRINITY_DN310732_c2_g4,0
TRINITY_DN298612_c1_g1,0
TRINITY_DN11409_c0_g1,0
TRINITY_DN277042_c0_g1,0
TRINITY_DN254068_c0_g1,0
TRINITY_DN254274_c0_g1,0
TRINITY_DN278829_c0_g3,0
TRINITY_DN311476_c0_g1,0
TRINITY_DN111467_c0_g1,0
TRINITY_DN293346_c1_g1,0
TRINITY_DN298449_c2_g1,0
TRINITY_DN274866_c0_g1,0
TRINITY_DN104808_c0_g1,0
TRINITY_DN252873_c0_g1,0
TRINITY_DN4817_c0_g1,0
TRINITY_DN257932_c0_g1,0
TRINITY_DN312747_c0_g1,0
TRINITY_DN173734_c0_g1,0
TRINITY_DN256595_c0_g1,0
TRINITY_DN254087_c0_g1,0
TRINITY_DN277084_c0_g1,0
TRINITY_DN173775_c0_g1,0
TRINITY_DN523506_c0_g1,0
TRINITY_DN299262_c1_g2,0
TRINITY_DN231231_c0_g1,0
TRINITY_DN277378_c0_g1,0
TRINITY_DN312739_c4_g1,0
TRINITY_DN227395_c0_g2,0
TRINITY_DN316953_c8_g3,0
TRINITY_DN256665_c0_g1,0
TRINITY_DN151783_c0_g1,0
TRINITY_DN255881_c0_g1,0
TRINITY_DN374437_c0_g1,0
TRINITY_DN111503_c0_g1,0
TRINITY_DN292978_c1_g9,0
TRINITY_DN62175_c0_g1,0
TRINITY_DN222928_c0_g1,0
TRINITY_DN296798_c4_g1,0
TRINITY_DN311476_c1_g7,0
TRINITY_DN317253_c3_g1,0
TRINITY_DN294650_c0_g6,0
TRINITY_DN312717_c0_g2,0
TRINITY_DN353821_c0_g1,0
TRINITY_DN318561_c0_g1,0
TRINITY_DN316993_c0_g1,0
TRINITY_DN294753_c1_g3,0
TRINITY_DN294143_c0_g2,0
TRINITY_DN110409_c0_g1,0
TRINITY_DN34987_c0_g1,0
TRINITY_DN292337_c0_g3,0
TRINITY_DN227522_c0_g1,0
TRINITY_DN311789_c3_g2,0
TRINITY_DN312069_c1_g2,0
TRINITY_DN292338_c3_g4,0
TRINITY_DN316937_c0_g1,0
TRINITY_DN2351_c0_g1,0
TRINITY_DN310760_c0_g1,0
TRINITY_DN32468_c0_g1,0
TRINITY_DN227348_c0_g1,0
TRINITY_DN25591_c0_g1,0
TRINITY_DN316648_c0_g4,0
TRINITY_DN294675_c2_g1,0
TRINITY_DN234238_c0_g1,0
TRINITY_DN401797_c0_g1,0
TRINITY_DN294781_c2_g7,0
TRINITY_DN316613_c0_g1,0
TRINITY_DN298612_c1_g2,0
TRINITY_DN294105_c0_g1,0
TRINITY_DN674304_c0_g1,0
TRINITY_DN294767_c3_g1,0
TRINITY_DN316904_c8_g2,0
TRINITY_DN226098_c0_g1,0
TRINITY_DN317245_c2_g2,0
TRINITY_DN256968_c0_g3,0
TRINITY_DN294781_c2_g5,0
TRINITY_DN46498_c0_g1,0
TRINITY_DN371300_c0_g1,0
TRINITY_DN293698_c3_g3,0
TRINITY_DN314152_c2_g1,0
TRINITY_DN298604_c8_g4,0
TRINITY_DN310749_c0_g2,0
TRINITY_DN226165_c0_g1,0
TRINITY_DN317694_c0_g1,0
TRINITY_DN492531_c0_g1,0
TRINITY_DN298474_c3_g1,0
TRINITY_DN314275_c4_g6,0
TRINITY_DN314624_c5_g3,0
TRINITY_DN444556_c0_g1,0
TRINITY_DN314627_c0_g1,0
TRINITY_DN1726_c0_g1,0
TRINITY_DN295214_c0_g1,0
TRINITY_DN226924_c0_g2,0
TRINITY_DN276812_c0_g1,0
TRINITY_DN37136_c0_g1,0
TRINITY_DN104822_c0_g1,0
TRINITY_DN292998_c5_g4,0
TRINITY_DN227743_c0_g1,0
TRINITY_DN311980_c2_g1,0
TRINITY_DN298449_c0_g1,0
TRINITY_DN324953_c0_g1,0
TRINITY_DN317613_c0_g1,0
TRINITY_DN106757_c0_g1,0
TRINITY_DN292974_c5_g2,0
TRINITY_DN311476_c1_g1,0
TRINITY_DN375662_c0_g1,0
TRINITY_DN294772_c2_g3,0
TRINITY_DN312083_c1_g1,0
TRINITY_DN105130_c0_g1,0
TRINITY_DN311475_c2_g2,0
TRINITY_DN314152_c5_g5,0
TRINITY_DN228066_c0_g1,0
TRINITY_DN316904_c8_g8,0
TRINITY_DN621412_c0_g1,0
TRINITY_DN316227_c2_g3,0
TRINITY_DN250562_c0_g1,0
TRINITY_DN66420_c0_g1,0
TRINITY_DN119056_c0_g1,0
TRINITY_DN65665_c0_g1,0
TRINITY_DN316213_c1_g1,0
TRINITY_DN67643_c0_g1,0
TRINITY_DN666201_c0_g1,0
TRINITY_DN151358_c0_g1,0
TRINITY_DN276265_c1_g1,0
TRINITY_DN375669_c0_g1,0
TRINITY_DN449831_c0_g1,0
TRINITY_DN449828_c0_g1,0
TRINITY_DN151698_c0_g1,0
TRINITY_DN256646_c0_g1,0
TRINITY_DN298604_c6_g1,0
TRINITY_DN316974_c2_g5,0
TRINITY_DN226747_c0_g1,0
TRINITY_DN256589_c0_g1,0
TRINITY_DN292338_c0_g5,0
TRINITY_DN271254_c0_g1,0
TRINITY_DN175244_c0_g1,0
TRINITY_DN311497_c0_g1,0
TRINITY_DN31727_c0_g1,0
TRINITY_DN259664_c0_g1,0
TRINITY_DN298841_c5_g5,0
TRINITY_DN254002_c0_g2,0
TRINITY_DN27666_c0_g1,0
TRINITY_DN175438_c0_g1,0
TRINITY_DN593439_c0_g1,0
TRINITY_DN278327_c0_g1,0
TRINITY_DN223873_c0_g1,0
TRINITY_DN254319_c0_g1,0
TRINITY_DN292335_c2_g7,0
TRINITY_DN231261_c0_g1,0
TRINITY_DN6109_c0_g1,0
TRINITY_DN299654_c1_g2,0
TRINITY_DN619895_c0_g1,0
TRINITY_DN68467_c0_g1,0
TRINITY_DN276550_c1_g1,0
TRINITY_DN492882_c0_g1,0
TRINITY_DN256911_c0_g1,0
TRINITY_DN295075_c3_g2,0
TRINITY_DN292998_c3_g1,0
TRINITY_DN254275_c0_g1,0
TRINITY_DN292978_c1_g7,0
TRINITY_DN299703_c0_g1,0
TRINITY_DN584368_c0_g1,0
TRINITY_DN292338_c3_g1,0
TRINITY_DN254002_c0_g1,0
TRINITY_DN102005_c0_g1,0
TRINITY_DN375318_c0_g1,0
TRINITY_DN25625_c0_g1,0
TRINITY_DN27648_c0_g1,0
TRINITY_DN278999_c3_g2,0
TRINITY_DN227518_c0_g1,0
TRINITY_DN46282_c0_g1,0
TRINITY_DN298474_c8_g1,0
TRINITY_DN38429_c0_g1,0
TRINITY_DN643030_c0_g1,0
TRINITY_DN296219_c2_g2,0
TRINITY_DN23848_c0_g1,0
TRINITY_DN116779_c0_g1,0
TRINITY_DN385652_c0_g1,0
TRINITY_DN114041_c0_g1,0
TRINITY_DN299782_c2_g1,0
TRINITY_DN228041_c0_g1,0
TRINITY_DN29501_c0_g1,0
TRINITY_DN227361_c0_g1,0
TRINITY_DN292321_c0_g1,0
TRINITY_DN310749_c0_g3,0
TRINITY_DN150674_c0_g1,0
TRINITY_DN293689_c0_g7,0
TRINITY_DN311789_c4_g2,0
TRINITY_DN310742_c0_g3,0
TRINITY_DN102006_c0_g1,0
TRINITY_DN278821_c0_g3,0
TRINITY_DN277213_c0_g2,0
TRINITY_DN316904_c6_g1,0
TRINITY_DN311038_c4_g1,0
TRINITY_DN255272_c0_g1,0
TRINITY_DN274553_c0_g1,0
TRINITY_DN311784_c2_g1,0
TRINITY_DN228029_c0_g1,0
TRINITY_DN278999_c3_g10,0
TRINITY_DN312087_c2_g3,0
TRINITY_DN52447_c0_g1,0
TRINITY_DN294674_c5_g1,0
TRINITY_DN231519_c0_g1,0
TRINITY_DN259592_c0_g1,0
TRINITY_DN294767_c1_g1,0
TRINITY_DN227744_c0_g1,0
TRINITY_DN256923_c0_g1,0
TRINITY_DN251012_c0_g1,0
TRINITY_DN278958_c0_g1,0
TRINITY_DN311980_c3_g6,0
TRINITY_DN299049_c2_g7,0
TRINITY_DN294137_c1_g2,0
TRINITY_DN25630_c0_g1,0
TRINITY_DN278922_c0_g2,0
TRINITY_DN256582_c0_g1,0
TRINITY_DN46031_c0_g1,0
TRINITY_DN311497_c0_g3,0
TRINITY_DN39891_c0_g1,0
TRINITY_DN312795_c0_g6,0
TRINITY_DN292971_c0_g3,0
TRINITY_DN173146_c0_g1,0
TRINITY_DN49422_c0_g1,0
TRINITY_DN316906_c4_g2,0
TRINITY_DN314646_c0_g1,0
TRINITY_DN292329_c0_g2,0
TRINITY_DN274556_c0_g1,0
TRINITY_DN293474_c0_g1,0
TRINITY_DN312087_c2_g7,0
TRINITY_DN316287_c1_g5,0
TRINITY_DN314172_c4_g5,0
TRINITY_DN257967_c0_g1,0
TRINITY_DN2516_c0_g1,0
TRINITY_DN293398_c2_g10,0
TRINITY_DN371308_c0_g1,0
TRINITY_DN372913_c0_g1,0
TRINITY_DN293689_c0_g5,0
TRINITY_DN294137_c1_g4,0
TRINITY_DN238256_c0_g1,0
TRINITY_DN227330_c0_g1,0
TRINITY_DN312000_c0_g1,0
TRINITY_DN316953_c9_g4,0
TRINITY_DN278823_c0_g1,0
TRINITY_DN238495_c0_g1,0
TRINITY_DN271059_c0_g1,0
TRINITY_DN252381_c0_g1,0
TRINITY_DN311038_c5_g2,0
TRINITY_DN226748_c0_g1,0
TRINITY_DN223891_c0_g2,0
TRINITY_DN294767_c5_g6,0
TRINITY_DN102664_c0_g1,0
TRINITY_DN292662_c0_g1,0
TRINITY_DN298809_c0_g1,0
TRINITY_DN311980_c3_g5,0
TRINITY_DN256968_c0_g2,0
TRINITY_DN540238_c0_g1,0
TRINITY_DN293342_c0_g1,0
TRINITY_DN293689_c0_g4,0
TRINITY_DN254004_c0_g1,0
TRINITY_DN294137_c1_g1,0
TRINITY_DN277050_c0_g2,0
TRINITY_DN311759_c0_g1,0
TRINITY_DN293348_c0_g1,0
TRINITY_DN278999_c3_g8,0
TRINITY_DN293899_c0_g1,0
TRINITY_DN664099_c0_g1,0
TRINITY_DN314624_c5_g2,0
TRINITY_DN6435_c0_g1,0
TRINITY_DN312797_c0_g1,0
TRINITY_DN3764_c0_g1,0
TRINITY_DN324284_c0_g1,0
TRINITY_DN292371_c5_g1,0
TRINITY_DN311730_c0_g1,0
TRINITY_DN293483_c0_g1,0
TRINITY_DN314172_c5_g1,0
TRINITY_DN274629_c0_g1,0
TRINITY_DN276996_c1_g1,0
TRINITY_DN314883_c0_g1,0
TRINITY_DN293340_c0_g2,0
TRINITY_DN293823_c0_g5,0
TRINITY_DN294661_c0_g1,0
TRINITY_DN294774_c0_g2,0
TRINITY_DN293685_c5_g1,0
TRINITY_DN151645_c0_g1,0
TRINITY_DN311980_c3_g7,0
TRINITY_DN299657_c0_g1,0
TRINITY_DN254273_c0_g1,0
TRINITY_DN294128_c0_g1,0
TRINITY_DN316610_c0_g3,0
TRINITY_DN310736_c2_g2,0
TRINITY_DN292998_c5_g2,0
TRINITY_DN276047_c0_g1,0
TRINITY_DN238614_c0_g1,0
TRINITY_DN293685_c3_g1,0
TRINITY_DN299271_c0_g2,0
TRINITY_DN371660_c0_g1,0
TRINITY_DN293685_c5_g3,0
TRINITY_DN312791_c0_g1,0
TRINITY_DN314868_c0_g1,0
TRINITY_DN274738_c0_g1,0
TRINITY_DN292336_c0_g2,0
TRINITY_DN314218_c0_g1,0
TRINITY_DN299782_c2_g5,0
TRINITY_DN276567_c0_g1,0
TRINITY_DN277201_c0_g1,0
TRINITY_DN278315_c0_g1,0
TRINITY_DN278322_c0_g1,0
TRINITY_DN312007_c1_g2,0
TRINITY_DN278349_c0_g1,0
TRINITY_DN292380_c0_g1,0
TRINITY_DN274843_c0_g1,0
TRINITY_DN274624_c0_g1,0
TRINITY_DN274887_c0_g1,0
TRINITY_DN233029_c0_g1,0
TRINITY_DN293334_c0_g1,0
TRINITY_DN293391_c0_g2,0
TRINITY_DN311474_c0_g1,0
TRINITY_DN234179_c0_g1,0
TRINITY_DN298448_c0_g1,0
TRINITY_DN276999_c0_g2,0
TRINITY_DN271211_c1_g1,0
TRINITY_DN294769_c0_g1,0
TRINITY_DN312062_c0_g1,0
TRINITY_DN298814_c0_g1,0
TRINITY_DN293388_c1_g1,0
TRINITY_DN293338_c0_g2,0
TRINITY_DN293381_c0_g2,0
TRINITY_DN222933_c0_g1,0
TRINITY_DN299272_c0_g1,0
TRINITY_DN298803_c0_g2,0
TRINITY_DN274896_c0_g1,0
TRINITY_DN310027_c3_g1,0
TRINITY_DN312715_c0_g1,0
TRINITY_DN299724_c0_g1,0
TRINITY_DN278991_c0_g1,0
